date,tsla_goldstein,tsla_event_count,tsla_article_weighted_tone,ev_goldstein,ev_event_count,ev_article_weighted_tone,macro_goldstein,macro_event_count,macro_article_weighted_tone,finbert ev_sentiment_label,finbert macro_sentiment_label,finbert tsla_sentiment_label,finbert ev_sentiment_score,finbert macro_sentiment_score,finbert tsla_sentiment_score,Close,High,Low,Open,Volume,Daily Return,Daily Volatility
2022-08-30,0.7523076923076919,65,-2.8312041686793115,3.5153846153846153,52,0.9977534079552398,1.358064516129032,31,-2.0347851750225785,neutral,neutral,neutral,0.6909268498420715,0.8150637745857239,0.6094386577606201,277.70001220703125,288.4800109863281,272.6499938964844,287.8699951171875,50541800.0,-0.0249982267189629,0.017908200643134
2022-08-31,-0.2575,40,-3.17628045450706,1.960714285714286,56,-0.5280213632308823,1.9263157894736844,19,-2.191073193495923,neutral,neutral,negative,0.6610925197601318,0.614331066608429,0.870979905128479,275.6099853515625,281.25,271.80999755859375,280.6199951171875,52107300.0,-0.0075262036859782,0.0168897488110432
2022-09-01,2.3615384615384616,26,-0.0254676769871245,2.567567567567568,37,1.1190106886853872,3.0183098591549298,71,-1.6204682399442898,neutral,negative,neutral,0.8915653228759766,0.9228132963180542,0.6072269678115845,277.1600036621094,277.5799865722656,266.1499938964844,272.5799865722656,54287000.0,0.005623955563764,0.0126067880148282
2022-09-02,2.006451612903226,31,-0.3284653689242177,0.2571428571428568,35,-0.7917463904683711,3.457534246575342,73,-1.2942818197823849,neutral,negative,neutral,0.6288663148880005,0.9487378001213074,0.6861525774002075,270.2099914550781,282.3500061035156,269.0799865722656,281.07000732421875,50890100.0,-0.0250758122211028,0.0126097308448623
2022-09-06,1.909090909090909,11,-1.80862381580175,1.3217391304347823,23,-1.8782977885702712,0.7375000000000003,16,-1.1614665359954153,neutral,neutral,neutral,0.8802383542060852,0.660038948059082,0.797700047492981,274.4200134277344,275.989990234375,265.739990234375,272.67999267578125,55860000.0,0.0155805562554711,0.0165473909809422
2022-09-07,1.9307692307692308,13,-1.1452150771119498,2.153571428571429,56,-0.370134077157623,-0.8323529411764705,34,-2.3848017034852136,neutral,negative,negative,0.6778334975242615,0.9371386170387268,0.3994941711425781,283.70001220703125,283.8399963378906,272.2699890136719,273.1000061035156,50028900.0,0.033816771099826,0.0217156812962322
2022-09-08,0.55,8,1.2116972103816928,2.896551724137931,29,-0.7939242930897766,0.3023255813953487,43,-1.1040096930905623,positive,neutral,neutral,0.5178185105323792,0.633891761302948,0.770179033279419,289.260009765625,289.5,279.760009765625,281.29998779296875,53713100.0,0.0195981576290391,0.02262379582453
2022-09-09,0.7340909090909089,44,0.4622927860273125,0.8277777777777776,18,-2.792083800529786,1.0606060606060608,33,1.2709733788633706,neutral,neutral,neutral,0.9003018736839294,0.871452271938324,0.8203731179237366,299.67999267578125,299.8500061035156,291.25,291.6700134277344,54338100.0,0.0360228948294618,0.0220419744059293
2022-09-12,0.9999999999999996,11,-0.6443827495786978,1.6380952380952376,21,-1.4854004752704244,1.4874999999999998,8,1.374654940362554,neutral,negative,neutral,0.8589836955070496,0.9203592538833618,0.7063831686973572,304.4200134277344,305.489990234375,300.3999938964844,300.7200012207031,48674600.0,0.0158169409630266,0.0204543920784823
2022-09-13,2.9000000000000004,32,-0.473768492531835,0.1527777777777778,36,-0.1822071333491122,0.6249999999999999,20,-3.002760922958148,neutral,neutral,negative,0.7598262429237366,0.8620060086250305,0.5430037379264832,292.1300048828125,297.3999938964844,290.3999938964844,292.8999938964844,68229600.0,-0.0403718809632054,0.0292650804850373
2022-09-14,2.4932203389830505,59,-0.2023075033018455,-0.1558823529411763,34,-0.5437423383047336,1.5450000000000002,20,-0.5612838913753049,neutral,positive,neutral,0.6948258876800537,0.6885985732078552,0.8516950607299805,302.6099853515625,306.0,291.6400146484375,292.239990234375,72628700.0,0.0358743720041836,0.0267756150577253
2022-09-15,-0.451063829787234,47,-1.5886187004497967,2.816326530612245,49,0.9463611304817902,-0.7000000000000001,18,-2.2700288258481263,neutral,neutral,negative,0.9133871793746948,0.8473231792449951,0.825369656085968,303.75,309.1199951171875,300.7200012207031,301.8299865722656,64795500.0,0.0037672737306175,0.0272206106933439
2022-09-16,1.3749999999999998,28,-1.0411230950687298,2.9257142857142866,35,1.4007165335802183,0.8406250000000002,32,-2.553675915804186,neutral,negative,negative,0.9092870950698853,0.622193455696106,0.964814066886902,303.3500061035156,303.7099914550781,295.6000061035156,299.6099853515625,87087800.0,-0.0013168523341049,0.0263844241610015
2022-09-19,-0.2461538461538463,13,-1.6588386917761082,1.4944444444444442,18,-1.3622189007552254,0.6687500000000001,16,-2.5615789905298523,neutral,neutral,negative,0.9288288354873656,0.6279822587966919,0.685695230960846,309.07000732421875,309.8399963378906,297.79998779296875,300.0899963378906,60231200.0,0.018856110452001,0.0263404799188821
2022-09-20,1.0818181818181811,22,-0.0522559086123757,2.7281250000000004,32,0.3079922715904505,4.14375,16,-0.8694899256924331,neutral,neutral,positive,0.9311613440513612,0.8408982753753662,0.6219162344932556,308.7300109863281,313.3299865722656,305.5799865722656,306.9100036621094,61642800.0,-0.0011000625419275,0.0237968528850633
2022-09-21,-0.0222222222222222,36,-0.9654885144005688,2.952631578947368,19,0.1681237047679502,2.4157894736842107,19,-2.694753819087234,negative,neutral,neutral,0.7618279457092285,0.7061753869056702,0.6678540706634521,300.79998779296875,313.79998779296875,300.6300048828125,308.2900085449219,62555700.0,-0.0256859485996343,0.0256095579259878
2022-09-22,2.6156249999999996,32,-2.0720101847899777,3.4333333333333336,15,-0.195077122817917,0.607142857142857,14,-0.9229126604403126,neutral,neutral,neutral,0.9335804581642152,0.9279548525810242,0.8711803555488586,288.5899963378906,301.2900085449219,285.82000732421875,299.8599853515625,70545400.0,-0.0405917285591177,0.0256653553863636
2022-09-23,-2.073170731707317,41,-3.3087975889933747,2.2333333333333334,18,1.3792760673966735,2.721276595744681,47,-1.018951146635318,neutral,neutral,negative,0.8918859958648682,0.8745049238204956,0.9117395877838136,275.3299865722656,284.5,272.82000732421875,283.0899963378906,63748400.0,-0.0459475724518868,0.0244325217905422
2022-09-26,0.847826086956522,23,-1.8058356694724176,0.2047619047619048,21,0.4876806510556741,-1.3333333333333337,6,-3.1756053622356055,neutral,neutral,neutral,0.7742408514022827,0.7692461609840393,0.8894926905632019,276.010009765625,284.0899963378906,270.30999755859375,271.8299865722656,58076900.0,0.0024698479153155,0.0242873263391496
2022-09-27,-1.2705882352941171,34,-0.875899345739473,2.455263157894737,38,0.7412185191158196,1.6641791044776115,67,-2.1853786201688714,neutral,positive,neutral,0.5297597646713257,0.8219411969184875,0.8191784620285034,282.94000244140625,288.6700134277344,277.510009765625,283.8399963378906,61925200.0,0.0251077585253733,0.0282036826978879
2022-09-28,0.9714285714285708,49,-3.2204944210816815,2.7212121212121207,66,-0.0655957495808792,1.063157894736842,76,-0.6967238070667535,neutral,neutral,negative,0.8664337396621704,0.7169915437698364,0.6649062633514404,287.80999755859375,289.0,277.57000732421875,283.0799865722656,54664800.0,0.0172121123742339,0.0279332066781748
2022-09-29,0.0476190476190474,21,-1.703905052828753,2.26,15,0.7375732709298326,2.3730769230769235,52,-1.1243697197303266,neutral,negative,neutral,0.9272361397743224,0.8572304844856262,0.8455687165260315,268.2099914550781,283.6499938964844,265.7799987792969,282.760009765625,77620600.0,-0.068100504741936,0.0350351797239397
2022-09-30,-0.677142857142857,35,-1.6209386056054502,2.2285714285714286,21,0.6655889565959896,2.546666666666667,30,-1.2473133445448914,positive,negative,negative,0.8444311618804932,0.8547351360321045,0.920517086982727,265.25,275.57000732421875,262.4700012207031,266.1499938964844,67726600.0,-0.0110360968993725,0.0350320330316171
2022-10-03,2.9703703703703708,27,0.3084583693948969,2.828,25,1.469362479610494,1.43921568627451,51,-0.932987829163852,positive,neutral,neutral,0.514472484588623,0.8354815244674683,0.9251946210861206,242.3999938964844,255.16000366210935,241.0099945068359,254.5,98363500.0,-0.0861451690990221,0.0433338790839651
2022-10-04,0.2378378378378378,37,0.3507858041800601,2.6176470588235294,17,0.1018896425669463,0.7717391304347825,46,-1.2859836928354422,neutral,neutral,neutral,0.7867283821105957,0.8799960613250732,0.7836381793022156,249.44000244140625,257.5,242.0099945068359,250.52000427246097,109578500.0,0.0290429402730441,0.0461194237849385
2022-10-05,0.3722222222222222,18,-1.9731419647822843,4.470588235294118,17,-0.2450669523680294,1.3903225806451611,31,-2.7326743747698505,neutral,neutral,neutral,0.7604358196258545,0.5253780484199524,0.5745863318443298,240.80999755859375,246.6699981689453,233.27000427246097,245.0099945068359,86982700.0,-0.0345975176328813,0.0461665525606531
2022-10-06,-0.6799999999999997,5,-1.919708280598831,1.9433333333333336,30,0.0232800613177018,1.4108695652173913,46,-2.07671125061627,neutral,negative,negative,0.6117243766784668,0.9506537914276124,0.9388666152954102,238.1300048828125,244.5800018310547,235.3500061035156,239.44000244140625,69298400.0,-0.0111290756320412,0.0423544434551199
2022-10-07,2.1530120481927715,83,-0.5465901845676823,1.1777777777777778,9,-2.1938083652980818,2.004166666666667,24,-0.4797021748772306,neutral,neutral,neutral,0.8795392513275146,0.8636806607246399,0.935433566570282,223.07000732421875,234.57000732421875,222.02000427246097,233.94000244140625,83916800.0,-0.0632427550068921,0.0403213521358705
2022-10-10,2.6166666666666667,18,-0.4592219249377859,3.6125,16,-0.0445309245350458,1.0500000000000005,16,-2.727372438234901,neutral,neutral,neutral,0.9026692509651184,0.8603999018669128,0.8513503074645996,222.9600067138672,226.9900054931641,218.36000061035156,223.92999267578125,67925000.0,-0.0004931214719139,0.0391599405754873
2022-10-11,2.627272727272727,22,-1.6731642718294262,1.4838709677419355,31,1.6631190661411026,1.378571428571428,14,-1.2932649620932175,positive,neutral,negative,0.6839376091957092,0.798647940158844,0.5052430033683777,216.5,225.75,215.0,220.9499969482422,77013200.0,-0.0289738362008463,0.0386490860927378
2022-10-12,1.0666666666666669,6,0.6042017461035442,2.5625,24,1.2815616664091722,1.318181818181818,33,-2.0960963066331737,neutral,neutral,neutral,0.5320809483528137,0.8645099401473999,0.8354796171188354,217.2400054931641,219.3000030517578,211.5099945068359,215.3300018310547,66860700.0,0.0034180392293952,0.030030530711016
2022-10-13,3.55,4,0.99164248848137,2.594736842105263,19,1.5976499636166088,3.2634146341463417,41,-1.74618609154431,neutral,positive,positive,0.8141419291496277,0.8777609467506409,0.7973134517669678,221.72000122070312,222.9900054931641,206.22000122070312,208.3000030517578,91483000.0,0.0206223329693298,0.0280704192547082
2022-10-14,1.5555555555555558,9,-2.8626311510857083,2.9125000000000005,32,1.6346220943716112,1.2083333333333333,36,-2.7434366032667445,neutral,positive,neutral,0.8657739758491516,0.8745560646057129,0.4980446100234985,204.9900054931641,226.2599945068359,204.16000366210935,224.0099945068359,94124500.0,-0.0754555098116105,0.0357079098361079
2022-10-17,2.105,20,-0.8563982674794899,2.316666666666667,12,-0.4449745321478564,-0.7576923076923072,26,-0.6842949879169469,positive,negative,neutral,0.872053325176239,0.5084338784217834,0.8041242361068726,219.3500061035156,221.86000061035156,209.4499969482422,210.0399932861328,79428800.0,0.0700521987684439,0.0501553553259284
2022-10-18,1.2363636363636363,33,-2.04589673056427,5.07,10,0.8080940840246282,-0.2521739130434784,23,-0.9090894869475424,neutral,negative,neutral,0.8860731720924377,0.8950737714767456,0.9161874055862428,220.19000244140625,229.82000732421875,217.25,229.5,75891900.0,0.0038294794370519,0.0445069255922573
2022-10-19,0.791304347826087,23,-2.026621932915089,2.8689655172413793,29,1.470436909384042,1.696969696969697,33,-0.7934856402774556,positive,neutral,neutral,0.7814294099807739,0.5687395930290222,0.9138863682746888,222.0399932861328,222.92999267578125,217.77999877929688,219.8000030517578,66571500.0,0.0084017931069275,0.0446505573226139
2022-10-20,1.510869565217391,46,-0.5495685330260771,2.75,44,0.1382235179155072,0.1916666666666666,24,-0.3560698143250876,neutral,neutral,neutral,0.5840773582458496,0.8864054679870605,0.8815561532974243,207.27999877929688,215.5500030517578,202.0,208.27999877929688,117798100.0,-0.0664744863679374,0.0505977708421037
2022-10-21,0.2133333333333332,15,-0.8340768740026078,3.5777777777777784,18,1.2487411181363026,2.2657142857142856,35,-2.3289952018154048,negative,negative,negative,0.6927315592765808,0.9405323266983032,0.6927315592765808,214.44000244140625,214.66000366210935,203.8000030517578,206.4199981689453,75713800.0,0.0345426654972775,0.0527897781991683
2022-10-24,1.0410256410256409,39,-0.5787022096771841,2.033333333333333,30,0.6671377158327201,2.845833333333333,24,-0.6305805829192817,neutral,negative,negative,0.8826301693916321,0.9654674530029296,0.6076855659484863,211.25,213.5,198.58999633789065,205.82000732421875,100446800.0,-0.0148759671940308,0.0521074308484178
2022-10-25,2.9499999999999997,18,-1.1464887539971764,5.762500000000001,16,3.0491281778094184,1.9431034482758625,58,-0.7625182649017926,neutral,negative,neutral,0.7963240146636963,0.950417459011078,0.5874022841453552,222.4199981689453,224.3500061035156,210.0,210.1000061035156,96507900.0,0.0528757309772558,0.0456556259452
2022-10-26,1.438095238095238,21,-0.9733862896516576,1.4,10,2.0174250750718628,1.3951219512195123,82,-1.3784753086038055,positive,positive,negative,0.607545793056488,0.6167073845863342,0.5977298021316528,224.63999938964844,230.6000061035156,218.1999969482422,219.3999938964844,85012500.0,0.0099811223764909,0.0380784591736425
2022-10-27,-0.1612903225806452,62,-1.930834412871087,1.5814814814814817,27,0.1437989587650397,2.494545454545455,55,-0.8049335073748218,neutral,neutral,neutral,0.5366033315658569,0.8492955565452576,0.8455687165260315,225.08999633789065,233.80999755859375,222.8500061035156,229.77000427246097,61638800.0,0.0020031915485436,0.0380863980289616
2022-10-28,-0.2024390243902441,41,-2.6143453154390506,2.689583333333333,48,-1.3712916216611917,0.8022222222222225,45,-0.5483616715269264,neutral,neutral,neutral,0.8658221364021301,0.8620060086250305,0.8941453695297241,228.52000427246097,228.86000061035156,216.3500061035156,225.3999938964844,69152400.0,0.0152383846033805,0.0383116834221186
2022-10-31,0.9925,40,-0.7297076817522377,3.85,4,-0.2508311479338924,1.878947368421053,19,-2.78536659910383,neutral,neutral,neutral,0.8037025332450867,0.9159101843833924,0.902438223361969,227.5399932861328,229.8500061035156,221.94000244140625,226.19000244140625,61554300.0,-0.0042885129004271,0.0233177811199434
2022-11-01,0.2936170212765958,47,-1.1456494948728544,5.472727272727273,11,0.6844330373593425,1.6944444444444438,18,-3.156477552830524,neutral,neutral,neutral,0.9439861178398132,0.8301010727882385,0.8077685236930847,227.82000732421875,237.3999938964844,227.27999877929688,234.0500030517578,62688800.0,0.0012306146011606,0.0216826550007543
2022-11-02,-0.8393939393939394,33,-0.8919015650619633,1.6729166666666664,48,0.268811573704983,-1.3404255319148934,47,-2.2702376891247344,neutral,negative,neutral,0.6697791814804077,0.6060325503349304,0.8554943203926086,214.97999572753903,227.8699951171875,214.82000732421875,226.0399932861328,63070300.0,-0.0563603335259602,0.0323186840329746
2022-11-03,-1.3076923076923082,13,-0.5386972327266926,2.1444444444444444,36,-0.4874189649822341,3.795238095238095,21,-0.8877659262657707,neutral,negative,positive,0.8641604781150818,0.9164190888404846,0.5110824704170227,215.30999755859375,221.1999969482422,210.13999938964844,211.36000061035156,56538800.0,0.0015350350619269,0.0238058048383676
2022-11-04,-1.8166666666666664,12,1.6635238648423984,3.263636363636364,22,1.8408933444566928,1.1959999999999995,25,-0.770966260577332,neutral,negative,negative,0.7703248262405396,0.8549331426620483,0.5363576412200928,207.47000122070312,223.8000030517578,203.0800018310547,222.6000061035156,98622200.0,-0.0364125977743187,0.0255364265215223
2022-11-07,-2.136363636363637,33,-1.827053268968718,2.84,10,-0.5325063470128945,-0.623529411764706,17,-0.8931547707061742,neutral,neutral,neutral,0.8620060086250305,0.7971946001052856,0.6029619574546814,197.0800018310547,208.8999938964844,196.66000366210935,208.6499938964844,93916500.0,-0.0500795263340059,0.0285261821553096
2022-11-08,0.7428571428571429,21,-2.011333826889578,1.4916666666666667,12,1.7697788938520882,-0.0232142857142856,56,-2.554416904683777,neutral,negative,neutral,0.9303125739097596,0.7616119384765625,0.8492277264595032,191.3000030517578,195.1999969482422,186.75,194.02000427246097,128803400.0,-0.0293281851308877,0.024434649347301
2022-11-09,1.3999999999999997,44,-2.6760377845948717,0.2444444444444444,18,-0.7302300059505815,-0.0642857142857142,14,-1.272988158193458,neutral,neutral,negative,0.9140996336936952,0.8039648532867432,0.8285756707191467,177.58999633789062,195.88999938964844,177.1199951171875,190.77999877929688,127062700.0,-0.0716675718513074,0.0280107288903512
2022-11-10,1.4650000000000003,40,-5.833299251077859,1.6153846153846154,13,-2.296646973875223,2.4615384615384617,39,-2.877653170080425,neutral,negative,negative,0.858317494392395,0.7629626393318176,0.5841890573501587,190.72000122070312,191.0,180.02999877929688,189.8999938964844,132703000.0,0.0739343721694254,0.0490325592417183
2022-11-11,4.766666666666667,6,-1.3331621719847295,0.0,1,0.63006300630063,-0.2705882352941174,17,-0.4809501358126038,neutral,neutral,neutral,0.6536638736724854,0.6985700726509094,0.4515232741832733,195.97000122070312,196.52000427246097,182.58999633789065,186.0,114403600.0,0.0275272649244828,0.0500612859132112
2022-11-14,-0.1796875,64,-2.5343120440814335,6.666666666666667,3,-2.43756937457682,-0.4000000000000001,6,-2.707246271685519,,neutral,neutral,0.0,0.8072085380554199,0.9010374546051024,190.9499969482422,195.72999572753903,186.33999633789065,192.77000427246097,92226600.0,-0.0256161873816971,0.0498829867820334
2022-11-15,0.2236559139784946,93,-1.798164578907083,1.886206896551724,29,-0.0292995888466679,2.7999999999999994,21,-2.2266276055446217,neutral,neutral,neutral,0.9053378701210022,0.9077920913696288,0.883238673210144,194.4199981689453,200.82000732421875,192.05999755859375,195.8800048828125,91293800.0,0.018172303095892,0.0504144909040414
2022-11-16,0.86986301369863,146,-1.3584674259434302,0.2133333333333334,15,2.04636702563072,1.7874999999999996,32,-0.9272457349009688,neutral,neutral,negative,0.7821921706199646,0.5201854109764099,0.7683051824569702,186.9199981689453,192.57000732421875,185.66000366210935,191.5099945068359,66567600.0,-0.0385762785239958,0.0489872769620986
2022-11-17,0.4220338983050844,118,-0.8436826529740492,1.7777777777777777,18,0.1831634068595259,0.2767441860465116,43,-0.4866716298950064,neutral,negative,neutral,0.9020182490348816,0.9248859286308287,0.5074160695075989,183.1699981689453,186.16000366210935,180.8999938964844,183.9600067138672,64336000.0,-0.0200620588312364,0.048389394617901
2022-11-18,-1.863157894736842,38,-1.3274868769724768,3.2750000000000004,8,1.8453546453546423,2.2807692307692307,52,-1.3953409525680516,neutral,neutral,negative,0.7732970714569092,0.9167520999908448,0.9046215415000916,180.19000244140625,185.19000244140625,176.5500030517578,185.0500030517578,76048900.0,-0.0162690165274254,0.0393987885770104
2022-11-21,0.4320000000000002,25,-0.8211684539310468,3.0222222222222213,9,0.6261795680910167,-0.8333333333333334,27,-1.744618949278332,neutral,neutral,neutral,0.8938771486282349,0.8608696460723877,0.8287041783332825,167.8699951171875,176.77000427246094,167.5399932861328,175.85000610351562,92882700.0,-0.0683723134319005,0.0326753023172793
2022-11-22,1.1346153846153846,26,-2.7473376260610527,0.0600000000000001,25,-1.0232407010426003,1.078571428571429,28,-2.7381524396031507,positive,neutral,negative,0.8105698227882385,0.817166805267334,0.8275820016860962,169.91000366210938,170.9199981689453,166.19000244140625,168.6300048828125,78452300.0,0.0121523119333968,0.0294986687390047
2022-11-23,0.2312500000000001,16,-1.4863552027558573,-2.685714285714286,7,1.0444365875412276,0.0555555555555555,9,-1.2387233625571108,neutral,neutral,negative,0.9308671355247498,0.8596633672714233,0.5086982846260071,183.1999969482422,183.6199951171875,172.5,173.57000732421875,109536700.0,0.0782178388540435,0.0469993425710661
2022-11-25,0.9533333333333333,15,-1.486790404072147,2.0142857142857142,14,2.304920022178283,1.2518518518518515,27,-1.6201725829796123,positive,neutral,neutral,0.8798224925994873,0.7589907646179199,0.6242297887802124,182.86000061035156,185.1999969482422,180.6300048828125,185.05999755859375,50672700.0,-0.0018558752377418,0.0459542505578863
2022-11-28,-0.7718750000000001,32,-0.4916260355729402,2.5,8,2.1461880781429827,1.8944444444444444,18,-1.9679917779727865,neutral,negative,negative,0.8874942660331726,0.9196019172668456,0.956544816493988,182.9199981689453,188.5,179.0,179.9600067138672,92905200.0,0.0003281065208,0.0439227778490503
2022-11-29,-0.8021276595744682,47,-1.4485022226784998,2.3999999999999995,18,0.6302090155721553,2.933333333333333,45,1.30183594530556,neutral,negative,neutral,0.8620060086250305,0.970472812652588,0.885953962802887,180.8300018310547,186.3800048828125,178.75,184.9900054931641,83357100.0,-0.0114257399891306,0.0434584207727377
2022-11-30,-0.2769230769230768,13,0.3720957326709767,5.45,8,3.898474345649885,0.7153846153846153,26,-3.197485734853092,neutral,negative,neutral,0.527983546257019,0.5468405485153198,0.846465528011322,194.6999969482422,194.7599945068359,180.6300048828125,182.42999267578125,109186400.0,0.0767018469100382,0.0514901466650879
2022-12-01,2.351282051282051,39,0.8915942010372048,1.7222222222222223,27,0.7553212239657257,0.3739130434782608,23,-1.5703122000301404,neutral,neutral,neutral,0.9193998575210572,0.933363914489746,0.8940297961235046,194.6999969482422,198.9199981689453,191.8000030517578,197.0800018310547,80046200.0,0.0,0.038491917462276
2022-12-02,0.2294117647058823,34,-0.4273380591735708,3.466666666666667,3,3.4209173103446693,1.5323529411764705,68,-0.8144580221485233,neutral,negative,neutral,0.8206804394721985,0.6440830826759338,0.8815457820892334,194.86000061035156,196.25,191.11000061035156,191.77999877929688,73645900.0,0.0008217959148295,0.0392074591671532
2022-12-05,3.74,10,1.2144022380582282,3.12,10,0.387480047410983,1.3555555555555556,18,-0.7027529108675216,neutral,neutral,neutral,0.8091665506362915,0.8620060086250305,0.7710705995559692,182.4499969482422,191.27000427246097,180.5500030517578,189.44000244140625,93122700.0,-0.0636867680552091,0.0409752792909461
2022-12-06,3.1677419354838707,31,0.283517329132718,1.7583333333333335,24,-0.7716145380674486,0.0522727272727276,44,-2.382178697646778,neutral,neutral,neutral,0.8629876971244812,0.8527334928512573,0.9014278054237366,179.82000732421875,183.6499938964844,175.3300018310547,181.22000122070312,92150800.0,-0.0144148515648894,0.0413497721864333
2022-12-07,1.9437499999999996,32,-1.9475664179460943,3.9866666666666664,15,0.6275435260120104,-0.5297297297297299,37,-2.9794311800772157,neutral,negative,neutral,0.9312824010849,0.5165877938270569,0.8594245314598083,174.0399932861328,179.3800048828125,172.22000122070312,175.02999877929688,84213300.0,-0.0321433311236856,0.0428815406848953
2022-12-08,0.3972222222222221,36,-2.575704067063195,3.161538461538462,26,2.7851786528656644,2.4027777777777772,36,-0.7574027639862511,neutral,negative,negative,0.6745427846908569,0.7894108295440674,0.5658243298530579,173.44000244140625,175.1999969482422,169.05999755859375,172.1999969482422,97624500.0,-0.0034474308657329,0.0428288007275924
2022-12-09,1.530769230769231,13,0.5332350267771582,3.600000000000001,22,1.9236140333488363,1.1257142857142854,35,-0.5202727601984748,neutral,neutral,neutral,0.4944580793380737,0.8768720626831055,0.8953251242637634,179.0500030517578,182.5,173.36000061035156,173.83999633789062,104872300.0,0.0323454827685834,0.0300816916440112
2022-12-12,1.42,10,-0.5853853503376307,2.2818181818181817,44,1.4336396164405567,1.4486486486486485,37,-2.3515560382695035,positive,neutral,neutral,0.74611496925354,0.849011242389679,0.8535491824150085,167.82000732421875,177.3699951171875,167.52000427246094,176.10000610351562,109794500.0,-0.0627198857086465,0.0350196533617962
2022-12-13,2.15,12,0.8022477754097275,2.905263157894737,19,0.1935860761636727,1.2392156862745098,51,-0.6443940897725683,positive,neutral,neutral,0.6990712881088257,0.5153534412384033,0.5737265944480896,160.9499969482422,175.0500030517578,156.91000366210938,174.8699951171875,175862700.0,-0.040936777953442,0.0343395568173561
2022-12-14,-0.25,8,0.8011382134269217,3.492857142857143,28,0.6871526353504094,-0.0645833333333338,48,-0.9726861523690016,neutral,negative,neutral,0.8729722499847412,0.9504320025444032,0.849215567111969,156.8000030517578,161.6199951171875,155.30999755859375,159.25,140682300.0,-0.025784367661833,0.0302277022892756
2022-12-15,2.166666666666667,33,-0.0486019114244449,0.0,0,0.0,1.3367647058823529,68,-0.7191512676799486,,positive,neutral,0.0,0.828403115272522,0.8595118522644043,157.6699981689453,160.92999267578125,153.27999877929688,153.44000244140625,122334500.0,0.0055484381393815,0.0318522187439137
2022-12-16,2.392307692307693,39,-1.541773421470795,4.166666666666667,6,-0.6479407520398087,-0.4282051282051283,39,-2.1690263671186583,negative,neutral,neutral,0.9704388976097108,0.7972497344017029,0.8430250883102417,150.22999572753906,160.99000549316406,150.0399932861328,159.63999938964844,139032200.0,-0.0471871790943652,0.033421596657235
2022-12-19,0.1081632653061225,49,-2.127357205856998,0.8400000000000001,5,1.6604491419746117,1.275,24,0.8230557041872012,negative,negative,negative,0.4199265837669372,0.9461145401000975,0.8127415776252747,149.8699951171875,155.25,145.82000732421875,154.0,139390600.0,-0.0023963297649589,0.0335122310296104
2022-12-20,1.7290322580645163,31,-2.833540667800856,2.5428571428571427,14,-1.4055402543310225,0.6312500000000001,16,-3.8211904313663303,neutral,neutral,negative,0.8620060086250305,0.6280739307403564,0.962931752204895,137.8000030517578,148.47000122070312,137.66000366210938,146.0500030517578,159563300.0,-0.0805364146171608,0.0311079549786215
2022-12-21,0.9473684210526314,19,-1.019351561606742,3.961538461538462,13,0.5264136349198808,0.7499999999999998,10,0.1064368172624068,neutral,neutral,neutral,0.9090280532836914,0.894916296005249,0.8486855030059814,137.57000732421875,141.25999450683594,135.88999938964844,139.33999633789062,145417400.0,-0.0016690545895901,0.0310202554933573
2022-12-22,1.0422222222222222,45,-3.5330309776680844,2.146153846153846,13,1.0349567197491554,1.0909090909090908,33,-0.1589383416872864,neutral,negative,neutral,0.561728298664093,0.9442788362503052,0.8596109747886658,125.3499984741211,136.6300048828125,122.26000213623048,136.0,210090300.0,-0.0888275655993685,0.0387730506343829
2022-12-23,-1.0216216216216214,37,-4.277677888178001,3.46,10,0.9817192068772436,1.736363636363636,11,-0.4654468237048128,neutral,neutral,negative,0.9070287346839904,0.859602689743042,0.7371925115585327,123.1500015258789,128.6199951171875,121.0199966430664,126.37000274658205,166989700.0,-0.0175508334664749,0.0392007674764196
2022-12-27,-1.9548387096774191,31,-3.002165993545569,3.3857142857142852,7,3.5529871028392592,2.5181818181818185,22,-2.424855036945564,positive,negative,neutral,0.8243278861045837,0.9087921977043152,0.8873381018638611,109.0999984741211,119.66999816894533,108.76000213623048,117.5,208643400.0,-0.1140885333144338,0.0451100794831728
2022-12-28,-0.6896551724137918,29,-1.3980636465427545,1.2615384615384615,13,-0.8463916395106407,0.6263157894736842,19,-0.2383256383893035,neutral,negative,neutral,0.732319176197052,0.8628964424133301,0.8831309080123901,112.70999908447266,116.2699966430664,108.23999786376952,110.3499984741211,221070500.0,0.0330889153147684,0.0551309135937452
2022-12-29,0.9928571428571424,28,-1.249032638977552,1.0,9,0.6579246964757909,0.8333333333333334,6,-2.785635917899452,neutral,neutral,neutral,0.939358115196228,0.6815510392189026,0.5346688032150269,121.81999969482422,123.56999969482422,117.5,120.38999938964844,221923300.0,0.0808269069678893,0.0709946745439282
2022-12-30,2.062068965517243,29,-1.234622036163539,2.0666666666666664,6,-2.04081632653061,-0.1166666666666666,12,-2.0873241867935035,neutral,neutral,neutral,0.911289930343628,0.9316792488098145,0.621017336845398,123.18000030517578,124.4800033569336,119.75,119.9499969482422,157777300.0,0.0111640175156668,0.0678529641335817
2023-01-03,1.0027027027027025,74,-3.166379297175824,6.44,5,0.5858447873673934,-2.242424242424242,33,-5.69026928164964,neutral,negative,negative,0.9274126887321472,0.9026376605033876,0.5471988916397095,108.0999984741211,118.8000030517578,104.63999938964844,118.47000122070312,231402800.0,-0.1224224857419573,0.0787157752311642
