index,date,tsla_event_tone,tsla_goldstein,tsla_event_count,tsla_article_weighted_tone,tsla_num_articles,tsla_num_sources,ev_event_tone,ev_goldstein,ev_event_count,ev_article_weighted_tone,ev_num_articles,ev_num_sources,macro_event_tone,macro_goldstein,macro_event_count,macro_article_weighted_tone,macro_num_articles,macro_num_sources,finbert ev_sentiment_label,finbert macro_sentiment_label,finbert tsla_sentiment_label,finbert ev_sentiment_score,finbert macro_sentiment_score,finbert tsla_sentiment_score,Close,High,Low,Open,Volume,Daily Return,Daily Volatility
21,2022-01-22,-0.772972247389319,-0.8444444444444446,9,-1.0385520078881154,37,9,-0.2546076757556074,-2.6999999999999997,4,1.15065978216821,15.0,4.0,-1.0470348827121658,-0.6083333333333332,12,-1.3955232934840636,52.0,12.0,neutral,negative,neutral,0.6292088031768799,0.7216969728469849,0.9141618609428406,,,,,,,
22,2022-01-23,-4.29099175902245,-1.7166666666666663,6,-4.9171289068987285,35,6,0.0,-10.0,1,0.0,10.0,1.0,-7.41279069767441,-10.0,2,-7.41279069767441,4.0,2.0,,,neutral,,,0.9393162727355957,,,,,,,
23,2022-01-24,-1.7893099954058913,-0.4181818181818181,11,-2.9339930624428177,126,14,-0.288100182534765,1.7500000000000004,8,-0.0831542663908255,62.0,8.0,-1.2112963794323073,1.4391304347826088,23,-0.792637588496792,126.0,23.0,neutral,negative,negative,0.5139603614807129,0.8137593865394592,0.8908221125602722,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700.0,-0.014726129872195681,0.029586122272195297
24,2022-01-25,-0.6786423133794786,0.6138888888888889,36,-0.8211944275534772,195,37,0.9591662118955806,2.603846153846154,26,1.0110944438155665,137.0,27.0,-2.2217612631815227,-1.0235294117647058,17,-2.074501550908828,133.0,19.0,neutral,positive,neutral,0.6938266158103943,0.6858927607536316,0.7410351634025574,306.1333312988281,317.086669921875,301.07000732421875,304.73333740234375,86595900.0,-0.012473124842489969,0.022626740584501103
25,2022-01-26,-1.2186459952340318,2.782352941176471,51,-1.3633553819432016,206,51,0.1063728059517885,2.2222222222222223,27,0.1666819614927592,116.0,27.0,-0.7636759337111964,0.1909090909090908,11,-0.4493037144425571,82.0,11.0,neutral,positive,neutral,0.9371978640556335,0.5150154829025269,0.786855161190033,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400.0,0.02069905258271132,0.02343999573244979
26,2022-01-27,0.9062214447457098,1.618604651162791,43,0.7726732120662648,221,45,1.5417009973670242,0.7055555555555559,18,1.7582626195371378,92.0,18.0,-0.9654389749848936,1.0181818181818183,11,-1.3730827472978735,68.0,11.0,neutral,neutral,neutral,0.7536636590957642,0.47510167956352234,0.867426335811615,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500.0,-0.11554175561970448,0.044514445926830584
27,2022-01-28,-1.0773589783906568,1.4395833333333334,48,-1.0965390718520147,193,48,2.498005194978757,-0.2000000000000001,13,0.9347250526353196,82.0,13.0,-2.0577318660014035,2.2257142857142855,35,-1.924592081891315,203.0,39.0,neutral,negative,neutral,0.7613794207572937,0.5712985396385193,0.8891510963439941,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,0.020805692766870276,0.04829638021673298
28,2022-01-29,-0.1133977862821522,1.0193548387096771,31,-0.223758765030893,130,33,-0.1021126628591872,1.990909090909091,22,0.3776763796644487,108.0,23.0,-0.4510452123839386,0.3333333333333335,6,-0.263600816353094,44.0,6.0,neutral,negative,neutral,0.8497289419174194,0.5582972168922424,0.6997828483581543,,,,,,,
29,2022-01-30,-0.7301817953777257,0.9666666666666668,9,-0.6897851309313321,24,9,,,0,,,,-3.70957858782585,-0.4705882352941178,17,-3.7721707279313614,81.0,17.0,,negative,negative,,0.7181631922721863,0.703597903251648,,,,,,,
30,2022-01-31,-0.2387043874488292,0.6531250000000001,32,-0.6249957688625929,144,32,-0.3417935479773682,0.2999999999999999,20,-0.3696063436586597,109.0,20.0,0.416037905087497,-0.4071428571428572,14,1.237417640487415,163.0,14.0,positive,neutral,negative,0.7443832755088806,0.8558429479598999,0.9660586714744568,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000.0,0.10677611383930952,0.06883805750248966
31,2022-02-01,-1.1054336675035792,0.9565789473684212,76,-1.1243581185520384,803,114,-0.7261860818858403,1.528,25,-0.6740392849185506,134.0,26.0,-2.3390308956232766,1.293333333333333,30,-2.00301664865785,161.0,31.0,neutral,neutral,neutral,0.9166838526725769,0.8185904026031494,0.5634812712669373,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200.0,-0.0058395266373975074,0.06585196579424547
32,2022-02-02,-2.17626691611624,1.3624999999999998,56,-1.5082124924515758,413,60,0.3428975923565779,3.4551724137931035,29,0.1507068426303953,162.0,30.0,-1.5618475307867097,-0.1576923076923077,26,-2.0882972606963146,132.0,26.0,neutral,neutral,neutral,0.7460788488388062,0.900950014591217,0.8758460283279419,301.88665771484375,310.5,296.4700012207031,309.3933410644531,66792900.0,-0.02747919159891432,0.06649913426648771
33,2022-02-03,-2.205413006365918,0.0484375,64,-2.103585559721989,330,64,-0.0963132112322034,2.317857142857143,28,-0.1026734162236892,178.0,32.0,-0.5016750424301889,1.573015873015873,63,-0.5336794690519032,307.0,63.0,neutral,positive,neutral,0.910687267780304,0.5478284358978271,0.8450661301612854,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600.0,-0.016032495024879134,0.0666072908632722
34,2022-02-04,-1.8055081126281616,0.9833333333333336,12,-1.9465001679845415,68,12,-0.2572071356840283,2.0222222222222226,18,-0.4250804115198952,113.0,18.0,-3.061292945669789,-0.0916666666666666,24,-2.381561009929146,132.0,24.0,neutral,negative,negative,0.8874779939651489,0.833359956741333,0.8920600414276123,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,0.03611110968421327,0.06774211648982699
35,2022-02-05,-1.954682714342275,-3.475609756097561,41,-2.4182595183304083,227,41,0.6445426776802603,4.8,3,-0.3717612609705737,16.0,3.0,-2.521397626283007,1.8147058823529416,34,-2.10336711221802,115.0,34.0,negative,neutral,neutral,0.8937055468559265,0.4604836106300354,0.8501312732696533,,,,,,,
36,2022-02-06,-2.0776294150884738,2.685714285714286,7,-2.715879350175781,36,7,0.3639029873429624,1.6,4,0.3201597195520657,32.0,4.0,-2.3140733149561687,-0.8111111111111113,9,-2.497953744411342,44.0,9.0,negative,neutral,positive,0.620218813419342,0.8797069191932678,0.7091866731643677,,,,,,,
37,2022-02-07,-4.405731052024131,1.7363636363636363,55,-3.3754590348030615,278,55,-0.48766817274464,1.4444444444444444,9,-0.3947519590343876,52.0,9.0,-1.895789478962932,-0.6444444444444446,36,-1.9050953133068809,157.0,36.0,neutral,neutral,neutral,0.7333453893661499,0.907247006893158,0.7258498668670654,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500.0,-0.01730718642133755,0.04679514503149112
38,2022-02-08,-3.585835712686622,-0.5342105263157895,76,-3.1300837119157627,372,76,0.4211875740096044,0.0374999999999998,16,0.2518037265096276,77.0,16.0,-0.8576103498944722,1.8617021276595744,47,-0.4737430913802219,307.0,49.0,neutral,neutral,neutral,0.9435898065567017,0.7140474915504456,0.817147970199585,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100.0,0.0161571905234128,0.046713096608484855
39,2022-02-09,-2.2359047971330352,-0.1204081632653062,98,-2.88814926423206,436,99,0.6596255320875682,3.57,20,0.4589172181882724,124.0,20.0,-2.6254649411627264,-0.7000000000000001,61,-2.76434832539466,248.0,61.0,neutral,neutral,negative,0.7498810887336731,0.9201603531837463,0.905219554901123,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400.0,0.010845920427172029,0.022459935518969073
40,2022-02-10,-6.068170108748142,0.1937062937062937,143,-6.2822065267797065,881,162,-0.2319867996188441,2.4500000000000006,26,-0.2818544604516315,172.0,28.0,-1.0094062386863218,3.1625000000000005,48,-1.7513903058388385,178.0,48.0,neutral,neutral,negative,0.6586204767227173,0.8620060086250305,0.9050788283348083,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900.0,-0.029452771017468238,0.025021629048626884
41,2022-02-11,-5.6411823164396635,-0.4218045112781954,133,-5.831031802672997,777,143,-0.6962641092010254,2.907692307692308,39,-0.65834631843755,226.0,39.0,-2.540211889511634,0.6272727272727273,22,-2.8240545762760267,120.0,22.0,neutral,negative,negative,0.7730465531349182,0.9682656526565552,0.5459293723106384,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,-0.04925102969626416,0.02941201542239609
42,2022-02-12,-4.883005930605562,-1.933333333333333,39,-5.011887072189908,305,41,0.3932644958539855,0.9714285714285716,14,0.3545931471424073,56.0,14.0,-2.7563270508912447,0.8653846153846155,26,-2.1489001734929776,138.0,26.0,neutral,negative,negative,0.9040930867195129,0.8458303809165955,0.8480654358863831,,,,,,,
43,2022-02-13,-1.9927232890323343,-1.1111111111111112,9,-1.9480321922981048,88,11,-1.756192007397222,4.185714285714286,14,-1.5891895998594756,62.0,14.0,-0.74368045346737,-0.3212121212121211,33,-0.9119813886737812,157.0,33.0,neutral,neutral,neutral,0.629751443862915,0.8620060086250305,0.6026443243026733,,,,,,,
44,2022-02-14,-3.2312825232185847,-1.562962962962963,27,-2.960861426237692,157,27,0.1584252285007458,3.08,10,0.6049314089660276,58.0,10.0,-0.6297001980916695,3.041860465116279,43,-0.6528318970974522,165.0,43.0,neutral,neutral,negative,0.6738414764404297,0.6423845887184143,0.7324842810630798,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500.0,0.01832566437213501,0.03049827415592355
45,2022-02-15,0.3420868118526133,3.1500000000000004,88,-0.427393530280548,396,89,-0.1630494407156487,2.7400000000000007,40,0.1417970942272377,219.0,44.0,-1.0240320802144511,0.6965517241379313,29,-1.116195435509029,176.0,29.0,neutral,negative,neutral,0.8458064794540405,0.4801822304725647,0.9243663549423218,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200.0,0.053290764282768466,0.03451115906152211
46,2022-02-16,-2.1552912078342934,1.6637931034482758,58,-2.6279397667813416,282,58,1.4507721560925737,1.941176470588235,17,1.2388245768188215,99.0,17.0,-1.0878807339344545,1.1066666666666665,45,-0.7845603514261048,218.0,45.0,neutral,neutral,neutral,0.5037968754768372,0.7942792773246765,0.9192715883255005,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300.0,0.0010407532409399955,0.03363009049171834
47,2022-02-17,-3.8757822200761622,-0.241747572815534,103,-3.5677419797500813,560,113,1.0563591483950283,3.0064516129032257,31,0.2791291980614966,161.0,31.0,-0.1021296745054559,1.6894736842105262,19,-0.4219084304409699,102.0,19.0,negative,neutral,negative,0.7165096402168274,0.922617495059967,0.9084873795509338,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400.0,-0.05094269900666093,0.03846766524246233
48,2022-02-18,-3.3670253874928444,-0.0362068965517241,116,-3.3556386645864325,590,134,-0.5598983018032867,2.0357142857142856,28,-0.2808233142517752,136.0,31.0,-1.4892931479048688,0.9529411764705882,34,-1.5086397344605025,176.0,34.0,neutral,negative,negative,0.5485071539878845,0.6637572646141052,0.8035708069801331,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,-0.022103035296720752,0.037991213697154275
49,2022-02-19,-3.800917234911768,0.1767676767676767,99,-4.0544963408803945,509,99,1.0243424581366276,3.5500000000000007,12,0.9260568092809992,70.0,12.0,-0.1649139826415975,1.9,20,0.1548512429171813,188.0,22.0,neutral,neutral,negative,0.8289851546287537,0.8518653512001038,0.757328987121582,,,,,,,
50,2022-02-20,-0.3597019897306309,0.7333333333333334,12,-0.2232301102989621,100,12,,,0,,,,0.60869565217391,3.2,8,0.6351606805292974,46.0,8.0,,,negative,,,0.6776226758956909,,,,,,,
51,2022-02-21,-2.096274848903171,1.3249999999999993,44,-0.9241131263543874,202,44,-0.2560240196759543,3.2142857142857144,14,-0.6117619425115576,79.0,14.0,-1.269657174187642,1.7517241379310349,58,-1.0597002003425526,236.0,58.0,neutral,neutral,negative,0.4887678921222687,0.9136068820953369,0.8079747557640076,,,,,,,
52,2022-02-22,-1.659417451964486,-0.4978723404255318,47,-1.2131965462113898,206,47,0.0632716818512354,1.4,11,-0.4378097800915324,66.0,11.0,-1.9078036357260213,0.9714285714285716,7,-1.5332597887233377,51.0,7.0,neutral,neutral,neutral,0.7262092232704163,0.5727272629737854,0.545390784740448,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100.0,-0.04136624223452856,0.039188008234549786
53,2022-02-23,-2.6040007877414193,0.3439024390243901,41,-2.564992708018432,240,41,0.4277229761926168,3.843181818181818,44,0.0550168747667196,162.0,46.0,-0.816456970880339,-0.3230769230769229,26,-0.8263396450110317,166.0,26.0,neutral,neutral,neutral,0.8621267676353455,0.6448168158531189,0.8428680300712585,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900.0,-0.06997917599526948,0.04298308843835706
54,2022-02-24,-1.4624013706440562,1.4,22,-0.7133220932202398,96,22,0.3688430794817797,2.020689655172414,29,0.1665449747938435,133.0,29.0,-4.0373223289130165,-0.8488372093023256,43,-3.3280679130202784,123.0,43.0,neutral,negative,neutral,0.634054958820343,0.5867705345153809,0.8963130116462708,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200.0,0.04807345500262783,0.04810362416851513
55,2022-02-25,-1.1949046234609466,-2.25,10,-0.258636362894082,44,10,0.4388066901546987,0.08,20,1.5012375853465787,104.0,20.0,-2.120949597913559,0.345,20,-2.4231736876260763,115.0,20.0,neutral,positive,neutral,0.5500959157943726,0.7206028699874878,0.864575982093811,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,0.011364031324829549,0.040701654612906285
56,2022-02-26,2.557341722457853,2.1666666666666665,6,2.732788378030141,43,6,1.5164341009627886,3.3466666666666667,15,0.7723632485781187,70.0,15.0,-2.157917867250933,0.5199999999999999,10,-1.60584610662596,126.0,14.0,negative,negative,neutral,0.4765845537185669,0.8444256782531738,0.7292870879173279,,,,,,,
57,2022-02-27,0.0659541703701573,0.6294117647058824,17,-0.1859368545945517,84,17,3.69328604622723,3.0,1,3.69328604622723,15.0,2.0,-4.148582666485825,5.2,2,-4.148582666485825,20.0,2.0,neutral,negative,neutral,0.7659348845481873,0.7012698650360107,0.8703176379203796,,,,,,,
58,2022-02-28,-1.621790793737433,1.7297297297297298,37,-1.866174435378448,158,37,5.12496620054574,4.84,5,5.341646758824476,35.0,5.0,0.1874272029558924,3.783333333333333,12,0.2300471970757217,61.0,12.0,neutral,neutral,neutral,0.870608925819397,0.7060062885284424,0.9369262456893921,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900.0,0.07477746853358713,0.053796154607452545
59,2022-03-01,-1.4134812141948676,2.551282051282052,39,-1.3703085296452029,184,39,-1.7082505028150896,0.6039999999999999,25,-1.1072588533132142,137.0,26.0,-1.3736439616211629,1.7619047619047616,42,-1.376432635180134,264.0,42.0,neutral,negative,neutral,0.9418343901634216,0.575232744216919,0.7668816447257996,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900.0,-0.006962143345558558,0.050285271288899605
60,2022-03-02,-0.4405560373158914,1.2051282051282053,39,-0.4413563156821446,181,39,0.8037323286819283,3.0214285714285714,28,1.1967977583424227,151.0,28.0,-2.329197307622816,0.1352941176470586,17,-1.9427862446659137,89.0,17.0,neutral,neutral,neutral,0.8315083384513855,0.6786736249923706,0.8630281686782837,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300.0,0.01795529711451649,0.04974463388526297
61,2022-03-03,-1.3842992418286757,0.9610169491525424,59,-1.4675834059995192,301,64,2.000094151503583,1.3736842105263158,19,1.6802044787680028,89.0,19.0,-0.8484548200081878,4.560869565217391,23,-0.8642188038568756,113.0,23.0,neutral,neutral,negative,0.7713488340377808,0.843583881855011,0.8801447749137878,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600.0,-0.04614210448825773,0.050510803680623974
62,2022-03-04,-1.0734082670038148,1.97,40,-1.0556802592502064,199,46,1.598947512702233,0.9655172413793106,29,1.4415709803154968,105.0,29.0,-2.01433997352312,0.8257142857142857,35,-1.5550381073445072,235.0,38.0,neutral,negative,negative,0.6976338028907776,0.951107919216156,0.9469112157821655,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,-0.0011915196265851469,0.039082728340402176
63,2022-03-05,-1.9106820997090832,-0.1833333333333333,12,-1.2812307632221127,44,12,3.655062215271642,1.0,5,2.5918780172706923,16.0,5.0,-2.410412984091274,2.5666666666666664,3,-2.076169050297284,25.0,3.0,,neutral,neutral,,0.7677720785140991,0.8992478847503662,,,,,,,
64,2022-03-06,-0.0897055479198772,0.6571428571428571,7,-0.193171960240171,62,7,0.98396692705679,3.8666666666666663,6,0.9518777669723594,38.0,6.0,-2.162399598012587,2.4545454545454546,11,-2.0749838104874554,57.0,11.0,neutral,negative,neutral,0.6621848344802856,0.9523342847824097,0.7776557207107544,,,,,,,
65,2022-03-07,-2.6384267704733015,-0.7947368421052634,19,-2.0131297869550724,63,19,1.3091241889993424,3.32,35,1.4085258134538976,162.0,35.0,-2.534121907646445,0.9222222222222218,27,-3.0773356732094825,143.0,27.0,positive,neutral,negative,0.700392484664917,0.8492662906646729,0.7618279457092285,268.1933288574219,288.71331787109375,268.19000244140625,285.4333190917969,72494100.0,-0.04021280504200253,0.04046835167170827
66,2022-03-08,-2.728177109193091,0.2448275862068966,29,-2.2184671983581943,136,30,0.4350426079436099,1.5470588235294116,17,0.9888597720369754,92.0,17.0,-0.9410554110070564,0.4727272727272729,11,0.2816731805647954,66.0,11.0,neutral,negative,negative,0.8647240996360779,0.6094783544540405,0.6595929265022278,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100.0,0.02463394210323222,0.04131647412284806
67,2022-03-09,-2.224340189954866,-0.1292682926829267,41,-1.893008937969068,188,41,0.4361228874526875,1.179310344827586,29,-0.0677780061760006,138.0,29.0,-0.5476639214445825,2.3422222222222215,45,-1.4353566502582809,232.0,45.0,neutral,neutral,positive,0.8779720067977905,0.7501316070556641,0.7744261622428894,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000.0,0.04193357517885765,0.032836610990624356
68,2022-03-10,-1.4055889114657616,0.0657142857142855,35,-1.3677353758460231,211,35,-0.4710992739279943,0.6095238095238096,21,-0.4407616445249445,121.0,21.0,-3.089901734019136,0.2892857142857145,28,-2.64512373649478,115.0,29.0,neutral,negative,neutral,0.9113728404045105,0.9693102836608887,0.8574391007423401,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500.0,-0.024063755330148706,0.03393493312053329
69,2022-03-11,-1.2483967973339516,1.1944444444444444,18,-1.2595365761228998,117,18,0.4816104199541763,3.0499999999999994,16,0.4368099070156899,100.0,16.0,-1.4073428826161762,2.9222222222222225,27,-1.1047338415696433,151.0,28.0,positive,neutral,neutral,0.8043941259384155,0.8188278675079346,0.8864489197731018,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,-0.0512345859010529,0.03649817139785113
